xzy 18/12/29
273 480 26 1 3 1 2 333
     1     1     1     2     3
     2     1     2     4     3
     3     1     2     5     4
     4     1     5     6     4
     5     1    28    27     4
     6     1    27     3     4
     7     1     6    29     4
     8     1    29    28     4
     9     1     5     7     6
    10     1     7     8     6
    11     1    30    29     8
    12     1    29     6     8
    13     1     7     9     8
    14     1     9    10     8
    15     1    10    31     8
    16     1    31    30     8
    17     1     9    11    10
    18     1    11    12    10
    19     1    32    31    12
    20     1    31    10    12
    21     1    11    13    12
    22     1    13    14    12
    23     1    14    33    12
    24     1    33    32    12
    25     1    13    15    14
    26     1    15    16    14
    27     1    34    33    16
    28     1    33    14    16
    29     1    15    17    16
    30     1    17    18    16
    31     1    18    35    16
    32     1    35    34    16
    33     1    17    19    18
    34     1    19    20    18
    35     1    36    35    20
    36     1    35    18    20
    37     1    19    21    20
    38     1    21    22    20
    39     1    22    37    20
    40     1    37    36    20
    41     1    21    23    22
    42     1    23    25    22
    43     1    38    37    25
    44     1    37    22    25
    45     1    23    24    25
    46     1    24    26    25
    47     1    26    39    25
    48     1    39    38    25
    49     1    52    27    51
    50     1    27    28    51
    51     1    28    29    51
    52     1    29    50    51
    53     1    50    29    49
    54     1    29    30    49
    55     1    31    48    30
    56     1    48    49    30
    57     1    48    31    47
    58     1    31    32    47
    59     1    32    33    47
    60     1    33    46    47
    61     1    46    33    45
    62     1    33    34    45
    63     1    35    44    34
    64     1    44    45    34
    65     1    44    35    43
    66     1    35    36    43
    67     1    36    37    43
    68     1    37    42    43
    69     1    42    37    41
    70     1    37    38    41
    71     1    39    40    38
    72     1    40    41    38
    73     1    40    53    41
    74     1    53    54    41
    75     1    54    55    41
    76     1    55    42    41
    77     1    55    56    42
    78     1    56    43    42
    79     1    56    57    43
    80     1    57    44    43
    81     1    44    57    45
    82     1    57    58    45
    83     1    58    59    45
    84     1    59    46    45
    85     1    59    60    46
    86     1    60    47    46
    87     1    60    61    47
    88     1    61    48    47
    89     1    48    61    49
    90     1    61    62    49
    91     1    62    63    49
    92     1    63    50    49
    93     1    63    64    50
    94     1    64    51    50
    95     1    64    65    51
    96     1    65    52    51
    97     1    54    53    85
    98     1    53    86    85
    99     1    55    54    84
   100     1    54    85    84
   101     1    56    55    83
   102     1    55    84    83
   103     1    57    56    82
   104     1    56    83    82
   105     1    58    57    81
   106     1    57    82    81
   107     1    59    58    80
   108     1    58    81    80
   109     1    60    59    79
   110     1    59    80    79
   111     1    61    60    78
   112     1    60    79    78
   113     1    62    61    77
   114     1    61    78    77
   115     1    63    62    76
   116     1    62    77    76
   117     1    64    63    75
   118     1    63    76    75
   119     1    65    64    74
   120     1    64    75    74
   121     1    66    65    73
   122     1    65    74    73
   123     1    67    66    72
   124     1    66    73    72
   125     1    68    67    71
   126     1    67    72    71
   127     1    69    68    70
   128     1    68    71    70
   129     1    88    87    71
   130     1    87    70    71
   131     1    72    89    71
   132     1    89    88    71
   133     1    90    89    73
   134     1    89    72    73
   135     1    74    91    73
   136     1    91    90    73
   137     1    92    91    75
   138     1    91    74    75
   139     1    76    93    75
   140     1    93    92    75
   141     1    94    93    77
   142     1    93    76    77
   143     1    78    95    77
   144     1    95    94    77
   145     1    96    95    79
   146     1    95    78    79
   147     1    80    97    79
   148     1    97    96    79
   149     1    98    97    81
   150     1    97    80    81
   151     1    82    99    81
   152     1    99    98    81
   153     1   100    99    83
   154     1    99    82    83
   155     1    84   101    83
   156     1   101   100    83
   157     1   102   101    85
   158     1   101    84    85
   159     1    86   103    85
   160     1   103   102    85
   161     1   104    87   105
   162     1    87    88   105
   163     1    88    89   105
   164     1    89   106   105
   165     1   106    89   107
   166     1    89    90   107
   167     1    91   108    90
   168     1   108   107    90
   169     1   108    91   109
   170     1    91    92   109
   171     1    92    93   109
   172     1    93   110   109
   173     1   110    93   111
   174     1    93    94   111
   175     1    95   112    94
   176     1   112   111    94
   177     1   112    95   113
   178     1    95    96   113
   179     1    96    97   113
   180     1    97   114   113
   181     1   114    97   115
   182     1    97    98   115
   183     1    99   116    98
   184     1   116   115    98
   185     1   116    99   117
   186     1    99   100   117
   187     1   100   101   117
   188     1   101   118   117
   189     1   118   101   119
   190     1   101   102   119
   191     1   103   120   102
   192     1   120   119   102
   193     1   122   121   105
   194     1   121   104   105
   195     1   123   122   106
   196     1   122   105   106
   197     1   124   123   107
   198     1   123   106   107
   199     1   108   125   107
   200     1   125   124   107
   201     1   126   125   109
   202     1   125   108   109
   203     1   127   126   110
   204     1   126   109   110
   205     1   128   127   111
   206     1   127   110   111
   207     1   112   129   111
   208     1   129   128   111
   209     1   130   129   113
   210     1   129   112   113
   211     1   131   130   114
   212     1   130   113   114
   213     1   132   131   115
   214     1   131   114   115
   215     1   116   133   115
   216     1   133   132   115
   217     1   134   133   117
   218     1   133   116   117
   219     1   135   134   118
   220     1   134   117   118
   221     1   136   135   119
   222     1   135   118   119
   223     1   120   137   119
   224     1   137   136   119
   225     1   121   122   138
   226     1   122   139   138
   227     1   122   123   139
   228     1   123   140   139
   229     1   123   124   140
   230     1   124   141   140
   231     1   124   125   141
   232     1   125   142   141
   233     1   125   126   142
   234     1   126   143   142
   235     1   126   127   143
   236     1   127   144   143
   237     1   127   128   144
   238     1   128   145   144
   239     1   128   129   145
   240     1   129   146   145
   241     1   129   130   146
   242     1   130   147   146
   243     1   130   131   147
   244     1   131   148   147
   245     1   131   132   148
   246     1   132   149   148
   247     1   132   133   149
   248     1   133   150   149
   249     1   133   134   150
   250     1   134   151   150
   251     1   134   135   151
   252     1   135   152   151
   253     1   135   136   152
   254     1   136   153   152
   255     1   136   137   153
   256     1   137   154   153
   257     1   156   155   139
   258     1   155   138   139
   259     1   140   157   139
   260     1   157   156   139
   261     1   158   157   141
   262     1   157   140   141
   263     1   142   159   141
   264     1   159   158   141
   265     1   160   159   143
   266     1   159   142   143
   267     1   144   161   143
   268     1   161   160   143
   269     1   162   161   145
   270     1   161   144   145
   271     1   146   163   145
   272     1   163   162   145
   273     1   164   163   147
   274     1   163   146   147
   275     1   148   225   147
   276     1   225   164   147
   277     1   232   225   149
   278     1   225   148   149
   279     1   150   233   149
   280     1   233   232   149
   281     1   234   233   151
   282     1   233   150   151
   283     1   152   235   151
   284     1   235   234   151
   285     1   236   235   153
   286     1   235   152   153
   287     1   154   237   153
   288     1   237   236   153
   289     1   165   155   166
   290     1   155   156   166
   291     1   156   157   166
   292     1   157   167   166
   293     1   167   157   168
   294     1   157   158   168
   295     1   159   169   158
   296     1   169   168   158
   297     1   169   159   170
   298     1   159   160   170
   299     1   160   161   170
   300     1   161   171   170
   301     1   171   161   172
   302     1   161   162   172
   303     1   163   173   162
   304     1   173   172   162
   305     1   173   163   174
   306     1   163   164   174
   307     1   164   225   174
   308     1   225   226   174
   309     1   176   175   166
   310     1   175   165   166
   311     1   177   176   167
   312     1   176   166   167
   313     1   178   177   168
   314     1   177   167   168
   315     1   169   179   168
   316     1   179   178   168
   317     1   180   179   170
   318     1   179   169   170
   319     1   181   180   171
   320     1   180   170   171
   321     1   182   181   172
   322     1   181   171   172
   323     1   173   183   172
   324     1   183   182   172
   325     1   184   183   174
   326     1   183   173   174
   327     1   227   184   226
   328     1   184   174   226
   329     1   175   176   185
   330     1   176   186   185
   331     1   176   177   186
   332     1   177   187   186
   333     1   177   178   187
   334     1   178   188   187
   335     1   178   179   188
   336     1   179   189   188
   337     1   179   180   189
   338     1   180   190   189
   339     1   180   181   190
   340     1   181   191   190
   341     1   181   182   191
   342     1   182   192   191
   343     1   182   183   192
   344     1   183   193   192
   345     1   183   184   193
   346     1   184   194   193
   347     1   184   227   194
   348     1   227   228   194
   349     1   196   195   186
   350     1   195   185   186
   351     1   187   197   186
   352     1   197   196   186
   353     1   198   197   188
   354     1   197   187   188
   355     1   189   199   188
   356     1   199   198   188
   357     1   200   199   190
   358     1   199   189   190
   359     1   191   201   190
   360     1   201   200   190
   361     1   202   201   192
   362     1   201   191   192
   363     1   193   203   192
   364     1   203   202   192
   365     1   204   203   194
   366     1   203   193   194
   367     1   228   229   194
   368     1   229   204   194
   369     1   205   195   207
   370     1   195   196   207
   371     1   196   197   207
   372     1   197   209   207
   373     1   209   197   211
   374     1   197   198   211
   375     1   199   213   198
   376     1   213   211   198
   377     1   213   199   215
   378     1   199   200   215
   379     1   200   201   215
   380     1   201   217   215
   381     1   217   201   219
   382     1   201   202   219
   383     1   203   221   202
   384     1   221   219   202
   385     1   221   203   223
   386     1   203   204   223
   387     1   204   229   223
   388     1   229   230   223
   389     1   208   206   207
   390     1   206   205   207
   391     1   210   208   209
   392     1   208   207   209
   393     1   212   210   211
   394     1   210   209   211
   395     1   213   214   211
   396     1   214   212   211
   397     1   216   214   215
   398     1   214   213   215
   399     1   218   216   217
   400     1   216   215   217
   401     1   220   218   219
   402     1   218   217   219
   403     1   221   222   219
   404     1   222   220   219
   405     1   224   222   223
   406     1   222   221   223
   407     1   231   224   230
   408     1   224   223   230
   409     1   226   225   238
   410     1   225   232   238
   411     1   239   227   238
   412     1   227   226   238
   413     1   227   239   228
   414     1   239   240   228
   415     1   241   229   240
   416     1   229   228   240
   417     1   230   229   242
   418     1   229   241   242
   419     1   243   231   242
   420     1   231   230   242
   421     1   233   244   232
   422     1   244   238   232
   423     1   244   233   245
   424     1   233   234   245
   425     1   234   235   245
   426     1   235   246   245
   427     1   246   235   247
   428     1   235   236   247
   429     1   237   248   236
   430     1   248   247   236
   431     1   244   249   238
   432     1   249   239   238
   433     1   239   249   240
   434     1   249   250   240
   435     1   250   251   240
   436     1   251   241   240
   437     1   251   252   241
   438     1   252   242   241
   439     1   252   253   242
   440     1   253   243   242
   441     1   254   249   245
   442     1   249   244   245
   443     1   255   254   246
   444     1   254   245   246
   445     1   256   255   247
   446     1   255   246   247
   447     1   248   257   247
   448     1   257   256   247
   449     1   249   254   250
   450     1   254   258   250
   451     1   259   251   258
   452     1   251   250   258
   453     1   252   251   260
   454     1   251   259   260
   455     1   261   253   260
   456     1   253   252   260
   457     1   254   255   258
   458     1   255   262   258
   459     1   255   256   262
   460     1   256   263   262
   461     1   256   257   263
   462     1   257   264   263
   463     1   262   265   258
   464     1   265   259   258
   465     1   259   265   260
   466     1   265   268   260
   467     1   269   261   268
   468     1   261   260   268
   469     1   266   265   263
   470     1   265   262   263
   471     1   264   267   263
   472     1   267   266   263
   473     1   268   265   270
   474     1   265   266   270
   475     1   267   272   266
   476     1   272   270   266
