xzy 18/12/29
160 270 20 1 3 1 2 333
    71     2.6667E+000     3.0000E+000
    72     2.6667E+000     2.6667E+000
    73     3.0000E+000     4.0000E+000
    74     3.0000E+000     3.6667E+000
    75     3.0000E+000     3.3333E+000
    76     3.0000E+000     3.0000E+000
    77     3.0000E+000     2.6667E+000
    78     3.3333E+000     4.0000E+000
    79     3.3333E+000     3.6667E+000
    80     3.3333E+000     3.3333E+000
    81     3.3333E+000     3.0000E+000
    82     3.3333E+000     2.6667E+000
    83     3.6667E+000     4.0000E+000
    84     4.0000E+000     4.0000E+000
    85     4.0000E+000     3.6667E+000
    86     3.6667E+000     3.6667E+000
    87     4.0000E+000     3.3333E+000
    88     3.6667E+000     3.3333E+000
    89     3.6667E+000     3.0000E+000
    90     4.0000E+000     3.0000E+000
    91     3.6667E+000     2.6667E+000
    92     4.0000E+000     2.6667E+000
    93     2.0000E+000     2.3333E+000
    94     2.0000E+000     2.0000E+000
    95     2.0000E+000     1.6667E+000
    96     2.0000E+000     1.3333E+000
    97     2.3333E+000     2.3333E+000
    98     2.6667E+000     2.3333E+000
    99     3.0000E+000     2.3333E+000
   100     3.3333E+000     2.3333E+000
   101     3.6667E+000     2.3333E+000
   102     4.0000E+000     2.3333E+000
   103     2.3333E+000     2.0000E+000
   104     2.3333E+000     1.6667E+000
   105     2.3333E+000     1.3333E+000
   106     1.0000E+000     1.0000E+000
   107     1.3333E+000     1.0000E+000
   108     1.6667E+000     1.0000E+000
   109     2.0000E+000     1.0000E+000
   110     1.0000E+000     6.6667E-001
   111     1.3333E+000     6.6667E-001
   112     1.6667E+000     6.6667E-001
   113     2.0000E+000     6.6667E-001
   114     2.3333E+000     1.0000E+000
   115     2.3333E+000     6.6667E-001
   116     2.6667E+000     2.0000E+000
   117     3.0000E+000     2.0000E+000
   118     3.3333E+000     2.0000E+000
   119     4.0000E+000     2.0000E+000
   120     3.6667E+000     2.0000E+000
   121     1.0000E+000     3.3333E-001
   122     1.0000E+000     0.0000E+000
   123     1.3333E+000     0.0000E+000
   124     1.3333E+000     3.3333E-001
   125     1.6667E+000     3.3333E-001
   126     1.6667E+000     0.0000E+000
   127     2.0000E+000     0.0000E+000
   128     2.0000E+000     3.3333E-001
   129     2.3333E+000     3.3333E-001
   130     2.3333E+000     0.0000E+000
   131     2.6667E+000     1.6667E+000
   132     2.6667E+000     1.3333E+000
   133     2.6667E+000     1.0000E+000
   134     2.6667E+000     6.6667E-001
   135     2.6667E+000     3.3333E-001
   136     2.6667E+000     0.0000E+000
   137     3.0000E+000     1.6667E+000
   138     3.3333E+000     1.6667E+000
   139     4.0000E+000     1.6667E+000
   140     3.6667E+000     1.6667E+000
   141     3.0000E+000     1.3333E+000
   142     3.0000E+000     1.0000E+000
   143     3.0000E+000     6.6667E-001
   144     3.0000E+000     0.0000E+000
   145     3.0000E+000     3.3333E-001
   146     3.3333E+000     1.3333E+000
   147     3.6667E+000     1.3333E+000
   148     4.0000E+000     1.3333E+000
   149     3.3333E+000     1.0000E+000
   150     4.0000E+000     1.0000E+000
   151     3.6667E+000     1.0000E+000
   152     3.3333E+000     6.6667E-001
   153     3.3333E+000     0.0000E+000
   154     3.3333E+000     3.3333E-001
   155     4.0000E+000     6.6667E-001
   156     3.6667E+000     6.6667E-001
   157     4.0000E+000     0.0000E+000
   158     3.6667E+000     0.0000E+000
   159     3.6667E+000     3.3333E-001
   160     4.0000E+000     3.3333E-001
     1        10     0.0000E+000     0.0000E+000
     2        10     0.0000E+000     0.0000E+000
     3        10     0.0000E+000     0.0000E+000
     4        10     0.0000E+000     0.0000E+000
     5        10     0.0000E+000     0.0000E+000
     6        10     0.0000E+000     0.0000E+000
     7        10     0.0000E+000     0.0000E+000
     8        10     0.0000E+000     0.0000E+000
     9        10     0.0000E+000     0.0000E+000
    10        10     0.0000E+000     0.0000E+000
   122         1     0.0000E+000     0.0000E+000
   123         1     0.0000E+000     0.0000E+000
   126         1     0.0000E+000     0.0000E+000
   127         1     0.0000E+000     0.0000E+000
   130         1     0.0000E+000     0.0000E+000
   136         1     0.0000E+000     0.0000E+000
   144         1     0.0000E+000     0.0000E+000
   153         1     0.0000E+000     0.0000E+000
   157         1     0.0000E+000     0.0000E+000
   158         1     0.0000E+000     0.0000E+000
   	    1   
1 0.3 1.0 0.0 0
Loads
1 0 0
    85     3.3333E+001     0.0000E+000
    87     3.3333E+001     0.0000E+000
    90     3.3333E+001     0.0000E+000
    92     3.3333E+001     0.0000E+000
   102     3.3333E+001     0.0000E+000
   119     3.3333E+001     0.0000E+000
   139     3.3333E+001     0.0000E+000
   148     3.3333E+001     0.0000E+000
   150     3.3333E+001     0.0000E+000
   155     3.3333E+001     0.0000E+000
   160     3.3333E+001     0.0000E+000
    84     1.6667E+001     0.0000E+000
   157     1.6667E+001     0.0000E+000
   158     0.0000E+000     0.0000E+000
