NoodeID		X-Displacement		Y-Displacement
151		2.016e-04		-2.983e-03		
152		2.689e-04		-2.983e-03		
153		2.705e-04		-3.254e-03		
154		2.028e-04		-3.254e-03		
155		1.352e-04		-3.254e-03		
156		6.762e-05		-3.254e-03		
157		6.555e-08		-3.254e-03		
158		-6.749e-05		-3.254e-03		
159		-1.351e-04		-3.254e-03		
160		-2.027e-04		-3.254e-03		
161		-2.704e-04		-3.254e-03		
162		-2.713e-04		-3.525e-03		
163		-2.034e-04		-3.525e-03		
164		-1.355e-04		-3.525e-03		
165		-6.772e-05		-3.525e-03		
166		6.708e-08		-3.525e-03		
167		6.786e-05		-3.525e-03		
168		1.357e-04		-3.525e-03		
169		2.035e-04		-3.525e-03		
170		2.714e-04		-3.525e-03		
171		2.718e-04		-3.797e-03		
172		2.038e-04		-3.797e-03		
173		1.359e-04		-3.797e-03		
174		6.796e-05		-3.797e-03		
175		5.674e-08		-3.797e-03		
176		-6.784e-05		-3.797e-03		
177		-1.357e-04		-3.797e-03		
178		-2.037e-04		-3.797e-03		
179		-2.716e-04		-3.797e-03		
180		-2.717e-04		-4.069e-03		
181		-2.038e-04		-4.069e-03		
182		-1.358e-04		-4.069e-03		
183		-6.787e-05		-4.069e-03		
184		5.822e-08		-4.069e-03		
185		6.799e-05		-4.069e-03		
186		1.359e-04		-4.069e-03		
187		2.039e-04		-4.069e-03		
188		2.720e-04		-4.069e-03		

ElementID	X-NormalStress		Y-NormalStress		XY-ShearStress
0		-7.519e+06		-5.306e+05		-3.168e+05		
1		-6.699e+06		1.207e+05		-5.371e+04		
2		-6.049e+06		-2.359e+04		-1.288e+05		
3		-5.396e+06		6.173e+03		-1.057e+05		
4		-4.784e+06		-2.195e+02		-1.025e+05		
5		-4.210e+06		1.245e+03		-9.560e+04		
6		-3.671e+06		9.513e+02		-8.967e+04		
7		-3.170e+06		1.104e+03		-8.269e+04		
8		-2.705e+06		1.125e+03		-7.727e+04		
9		-2.277e+06		1.298e+03		-7.016e+04		
10		-1.886e+06		1.231e+03		-6.445e+04		
11		-1.532e+06		7.581e+02		-5.703e+04		
12		-1.214e+06		1.174e+03		-5.158e+04		
13		-9.325e+05		1.077e+03		-4.549e+04		
14		-6.887e+05		5.519e+02		-3.832e+04		
15		-4.816e+05		1.187e+03		-3.279e+04		
16		-3.103e+05		1.189e+03		-2.640e+04		
17		-1.771e+05		1.166e+03		-1.968e+04		
18		-7.724e+04		1.112e+03		-1.530e+04		
19		-1.737e+04		1.052e+03		-4.779e+03		
20		-1.520e+04		-7.455e+02		-1.357e+04		
21		-5.990e+04		1.279e+03		-3.260e+04		
22		-1.294e+05		2.252e+03		-4.465e+04		
23		-2.251e+05		1.266e+03		-5.873e+04		
24		-3.469e+05		8.323e+02		-7.321e+04		
25		-4.950e+05		1.097e+03		-8.681e+04		
26		-6.697e+05		1.334e+03		-1.019e+05		
27		-8.706e+05		3.180e+01		-1.155e+05		
28		-1.098e+06		5.196e+02		-1.293e+05		
29		-1.350e+06		1.345e+03		-1.445e+05		
30		-1.630e+06		7.919e+02		-1.579e+05		
31		-1.936e+06		1.029e+03		-1.727e+05		
32		-2.267e+06		1.011e+03		-1.864e+05		
33		-2.625e+06		6.188e+02		-2.011e+05		
34		-3.010e+06		9.629e+01		-2.150e+05		
35		-3.420e+06		1.705e+03		-2.284e+05		
36		-3.860e+06		-1.552e+03		-2.462e+05		
37		-4.312e+06		1.123e+03		-2.521e+05		
38		-4.846e+06		5.769e+04		-2.713e+05		
39		-5.261e+06		-4.027e+05		-3.205e+05		
40		-3.120e+06		-2.533e+05		-3.083e+05		
41		-2.920e+06		2.127e+04		-4.015e+05		
42		-2.590e+06		5.456e+03		-3.476e+05		
43		-2.316e+06		-3.293e+03		-3.344e+05		
44		-2.054e+06		-6.486e+02		-3.140e+05		
45		-1.807e+06		-1.387e+03		-2.948e+05		
46		-1.577e+06		-1.208e+03		-2.752e+05		
47		-1.361e+06		-1.166e+03		-2.552e+05		
48		-1.163e+06		-1.189e+03		-2.365e+05		
49		-9.787e+05		-1.598e+02		-2.163e+05		
50		-8.120e+05		-1.370e+02		-1.976e+05		
51		-6.598e+05		-1.849e+03		-1.777e+05		
52		-5.238e+05		-2.156e+03		-1.584e+05		
53		-4.032e+05		-1.089e+02		-1.393e+05		
54		-2.983e+05		-5.120e+02		-1.190e+05		
55		-2.088e+05		-8.304e+02		-1.002e+05		
56		-1.365e+05		1.888e+01		-8.047e+04		
57		-7.907e+04		1.043e+03		-6.104e+04		
58		-3.860e+04		-1.622e+02		-4.416e+04		
59		-1.077e+04		-5.932e+03		-2.043e+04		
60		-5.355e+03		-1.293e+04		-2.493e+04		
61		-1.500e+04		-2.119e+03		-4.958e+04		
62		-2.681e+04		-1.807e+03		-6.885e+04		
63		-4.561e+04		-3.057e+03		-9.206e+04		
64		-6.925e+04		-3.479e+03		-1.140e+05		
65		-9.952e+04		-3.199e+03		-1.356e+05		
66		-1.348e+05		-3.037e+03		-1.582e+05		
67		-1.748e+05		-4.630e+03		-1.797e+05		
68		-2.202e+05		-4.013e+03		-2.019e+05		
69		-2.714e+05		-2.860e+03		-2.240e+05		
70		-3.261e+05		-3.111e+03		-2.455e+05		
71		-3.879e+05		-3.848e+03		-2.685e+05		
72		-4.541e+05		-3.613e+03		-2.900e+05		
73		-5.254e+05		-3.915e+03		-3.124e+05		
74		-6.028e+05		-4.376e+03		-3.348e+05		
75		-6.850e+05		-3.467e+03		-3.569e+05		
76		-7.722e+05		-4.188e+03		-3.778e+05		
77		-8.642e+05		-1.045e+03		-3.976e+05		
78		-9.745e+05		1.359e+03		-4.618e+05		
79		-1.034e+06		-8.790e+04		-2.999e+05		
80		1.034e+06		8.219e+04		-3.001e+05		
81		9.755e+05		-1.304e+04		-4.613e+05		
82		8.636e+05		-9.874e+03		-3.975e+05		
83		7.712e+05		-5.790e+03		-3.780e+05		
84		6.847e+05		-6.920e+03		-3.566e+05		
85		6.025e+05		-7.210e+03		-3.346e+05		
86		5.263e+05		-7.187e+03		-3.123e+05		
87		4.540e+05		-7.115e+03		-2.901e+05		
88		3.879e+05		-6.955e+03		-2.681e+05		
89		3.269e+05		-6.728e+03		-2.456e+05		
90		2.702e+05		-6.015e+03		-2.242e+05		
91		2.200e+05		-6.556e+03		-2.020e+05		
92		1.749e+05		-7.046e+03		-1.794e+05		
93		1.342e+05		-6.063e+03		-1.581e+05		
94		9.995e+04		-6.614e+03		-1.358e+05		
95		7.089e+04		-6.363e+03		-1.137e+05		
96		4.589e+04		-6.059e+03		-9.196e+04		
97		2.643e+04		-4.917e+03		-6.891e+04		
98		9.916e+03		-3.312e+03		-4.905e+04		
99		6.756e+02		-2.074e+04		-2.574e+04		
100		7.148e+03		-2.798e+04		-2.383e+04		
101		3.498e+04		-5.053e+03		-4.157e+04		
102		7.919e+04		-8.243e+03		-5.988e+04		
103		1.365e+05		-8.751e+03		-8.134e+04		
104		2.104e+05		-9.031e+03		-9.981e+04		
105		2.987e+05		-9.269e+03		-1.193e+05		
106		4.028e+05		-8.608e+03		-1.390e+05		
107		5.236e+05		-9.586e+03		-1.578e+05		
108		6.595e+05		-9.410e+03		-1.785e+05		
109		8.111e+05		-8.997e+03		-1.973e+05		
110		9.793e+05		-9.010e+03		-2.166e+05		
111		1.163e+06		-9.802e+03		-2.361e+05		
112		1.362e+06		-9.625e+03		-2.556e+05		
113		1.577e+06		-9.911e+03		-2.747e+05		
114		1.807e+06		-1.003e+04		-2.948e+05		
115		2.054e+06		-1.001e+04		-3.139e+05		
116		2.315e+06		-6.328e+03		-3.347e+05		
117		2.589e+06		-1.552e+04		-3.465e+05		
118		2.921e+06		-3.317e+04		-4.015e+05		
119		3.120e+06		2.475e+05		-3.101e+05		
120		5.261e+06		3.972e+05		-3.230e+05		
121		4.846e+06		-6.905e+04		-2.714e+05		
122		4.311e+06		-1.158e+04		-2.516e+05		
123		3.859e+06		-8.009e+03		-2.468e+05		
124		3.420e+06		-1.185e+04		-2.279e+05		
125		3.010e+06		-1.111e+04		-2.158e+05		
126		2.626e+06		-1.176e+04		-2.005e+05		
127		2.268e+06		-1.132e+04		-1.869e+05		
128		1.936e+06		-1.145e+04		-1.725e+05		
129		1.630e+06		-1.135e+04		-1.579e+05		
130		1.350e+06		-1.040e+04		-1.439e+05		
131		1.097e+06		-1.123e+04		-1.305e+05		
132		8.705e+05		-1.134e+04		-1.149e+05		
133		6.694e+05		-1.054e+04		-1.018e+05		
134		4.956e+05		-1.072e+04		-8.777e+04		
135		3.479e+05		-1.081e+04		-7.278e+04		
136		2.253e+05		-1.050e+04		-5.937e+04		
137		1.299e+05		-1.036e+04		-4.360e+04		
138		5.973e+04		-5.343e+03		-2.844e+04		
139		1.401e+04		-3.393e+04		-1.828e+04		
140		2.302e+04		-3.613e+04		-9.361e+03		
141		8.338e+04		-4.523e+03		-1.014e+04		
142		1.763e+05		-1.180e+04		-2.004e+04		
143		3.109e+05		-1.035e+04		-2.682e+04		
144		4.821e+05		-1.106e+04		-3.215e+04		
145		6.891e+05		-1.094e+04		-3.906e+04		
146		9.328e+05		-1.092e+04		-4.561e+04		
147		1.214e+06		-1.102e+04		-5.099e+04		
148		1.531e+06		-1.129e+04		-5.815e+04		
149		1.886e+06		-1.107e+04		-6.366e+04		
150		2.277e+06		-1.121e+04		-7.029e+04		
151		2.705e+06		-1.157e+04		-7.722e+04		
152		3.170e+06		-1.126e+04		-8.334e+04		
153		3.671e+06		-1.116e+04		-8.892e+04		
154		4.209e+06		-1.151e+04		-9.617e+04		
155		4.784e+06		-1.006e+04		-1.021e+05		
156		5.395e+06		-1.622e+04		-1.065e+05		
157		6.049e+06		1.395e+04		-1.285e+05		
158		6.698e+06		-1.320e+05		-5.300e+04		
159		7.521e+06		5.248e+05		-3.196e+05		

NodeID		X-NormalStress		Y-NormalStress		XY-ShearStress
0		-7.519e+06		-5.306e+05		-3.168e+05		
1		-6.390e+06		-4.667e+05		-3.186e+05		
2		-4.190e+06		-3.280e+05		-3.144e+05		
3		-2.077e+06		-1.706e+05		-3.041e+05		
4		-1.428e+02		-2.851e+03		-3.000e+05		
5		2.077e+06		1.648e+05		-3.051e+05		
6		4.190e+06		3.223e+05		-3.166e+05		
7		6.391e+06		4.610e+05		-3.213e+05		
8		7.521e+06		5.248e+05		-3.196e+05		
9		7.109e+06		1.964e+05		-1.863e+05		
10		6.082e+06		1.802e+05		-2.418e+05		
11		4.037e+06		1.356e+05		-3.265e+05		
12		2.013e+06		7.087e+04		-3.683e+05		
13		1.690e+02		-4.345e+03		-3.808e+05		
14		-2.012e+06		-7.964e+04		-3.679e+05		
15		-4.037e+06		-1.443e+05		-3.254e+05		
16		-6.081e+06		-1.887e+05		-2.406e+05		
17		-7.109e+06		-2.050e+05		-1.852e+05		
18		-6.374e+06		4.854e+04		-9.128e+04		
19		-5.477e+06		3.897e+04		-1.765e+05		
20		-3.667e+06		2.139e+04		-3.181e+05		
21		-1.837e+06		6.761e+03		-4.021e+05		
22		9.334e+01		-5.649e+03		-4.296e+05		
23		1.837e+06		-1.790e+04		-4.017e+05		
24		3.667e+06		-3.233e+04		-3.178e+05		
25		5.476e+06		-4.967e+04		-1.761e+05		
26		6.374e+06		-5.902e+04		-9.074e+04		
27		5.722e+06		-1.138e+03		-1.175e+05		
28		4.903e+06		-5.466e+03		-1.833e+05		
29		3.268e+06		-1.036e+04		-2.949e+05		
30		1.635e+06		-9.378e+03		-3.642e+05		
31		-4.095e+02		-5.224e+03		-3.877e+05		
32		-1.635e+06		-7.674e+02		-3.643e+05		
33		-3.269e+06		4.337e+02		-2.951e+05		
34		-4.904e+06		-4.462e+03		-1.832e+05		
35		-5.723e+06		-8.710e+03		-1.173e+05		
36		-5.090e+06		2.977e+03		-1.041e+05		
37		-4.365e+06		1.527e+03		-1.707e+05		
38		-2.912e+06		-9.470e+02		-2.808e+05		
39		-1.457e+06		-2.899e+03		-3.458e+05		
40		-3.371e+02		-5.091e+03		-3.673e+05		
